argo_id,CYCLE_NUMBER,DATE_CREATION,DATE_UPDATE,CONFIG_MISSION_NUMBER,DIRECTION,PRES,TEMP,PSAL,DATA_MODE,LATITUDE,LONGITUDE,PROJECT_NAME,PI_NAME,DATA_CENTRE,PLATFORM_TYPE,FIRMWARE_VERSION
2902769,208.0,b'20250913152238',b'20250913152238',1.0,b'A',0.4,30.23,34.726,b'A',0.989,71.909,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902769,208.0,b'20250913152238',b'20250913152238',1.0,b'A',0.4,30.23,34.726,b'A',0.989,71.909,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902769,208.0,b'20250913152238',b'20250913152238',1.0,b'A',0.4,30.23,34.726,b'A',0.989,71.909,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902769,208.0,b'20250913152238',b'20250913152238',1.0,b'A',0.4,30.23,34.726,b'A',0.989,71.909,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902769,208.0,b'20250913152238',b'20250913152238',1.0,b'A',1.1,30.211,34.678,b'A',0.989,71.909,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902769,208.0,b'20250913152238',b'20250913152238',1.0,b'A',1.1,30.211,34.678,b'A',0.989,71.909,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902769,208.0,b'20250913152238',b'20250913152238',1.0,b'A',1.1,30.211,34.678,b'A',0.989,71.909,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902769,208.0,b'20250913152238',b'20250913152238',1.0,b'A',1.1,30.211,34.678,b'A',0.989,71.909,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902769,208.0,b'20250913152238',b'20250913152238',1.0,b'A',1.8,30.201,34.699,b'A',0.989,71.909,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902769,208.0,b'20250913152238',b'20250913152238',1.0,b'A',1.8,30.201,34.699,b'A',0.989,71.909,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
