argo_id,CYCLE_NUMBER,DATE_CREATION,DATE_UPDATE,CONFIG_MISSION_NUMBER,DIRECTION,PRES,TEMP,PSAL,DATA_MODE,LATITUDE,LONGITUDE,PROJECT_NAME,PI_NAME,DATA_CENTRE,PLATFORM_TYPE,FIRMWARE_VERSION
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',0.3,29.171,33.299,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',0.3,29.171,33.299,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',0.3,29.171,33.299,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',0.3,29.171,33.299,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',0.3,29.171,33.299,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',0.3,29.171,33.299,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',0.3,29.171,33.299,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',1.1,29.179,33.296,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',1.1,29.179,33.296,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',1.1,29.179,33.296,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',1.1,29.179,33.296,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',1.1,29.179,33.296,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',1.1,29.179,33.296,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',1.1,29.179,33.296,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',2.1,29.181,33.295,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',2.1,29.181,33.295,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',2.1,29.181,33.295,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',2.1,29.181,33.295,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',2.1,29.181,33.295,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',2.1,29.181,33.295,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
7902251,23.0,b'20250913152705',b'20250913152705',1.0,b'A',2.1,29.181,33.295,b'R',11.51485,88.4221,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
