argo_id,CYCLE_NUMBER,DATE_CREATION,DATE_UPDATE,CONFIG_MISSION_NUMBER,DIRECTION,PRES,TEMP,PSAL,DATA_MODE,LATITUDE,LONGITUDE,PROJECT_NAME,PI_NAME,DATA_CENTRE,PLATFORM_TYPE,FIRMWARE_VERSION
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',0.4,28.781,32.984,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',0.4,28.781,32.984,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',0.4,28.781,32.984,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',0.4,28.781,32.984,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',0.9,28.785,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',0.9,28.785,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',0.9,28.785,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',0.9,28.785,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',2.3,28.787,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',2.3,28.787,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',2.3,28.787,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',2.3,28.787,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',3.4,28.79,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',3.4,28.79,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',3.4,28.79,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',3.4,28.79,32.985,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',4.6,28.791,32.982,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',4.6,28.791,32.982,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',4.6,28.791,32.982,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',4.6,28.791,32.982,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',5.8,28.797,32.99,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',5.8,28.797,32.99,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',5.8,28.797,32.99,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',5.8,28.797,32.99,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
2902772,201.0,b'20250913152243',b'20250913152243',1.0,b'A',7.0,28.802,32.995,b'A',14.292,85.63600000000001,b'CHINA ARGO EQUIVALENT                                           ',b'FENG ZHOU                                                       ',b'HZ',b'                                ',b'5900A05         '
