argo_id,CYCLE_NUMBER,DATE_CREATION,DATE_UPDATE,CONFIG_MISSION_NUMBER,DIRECTION,PRES,TEMP,PSAL,DATA_MODE,LATITUDE,LONGITUDE,PROJECT_NAME,PI_NAME,DATA_CENTRE,PLATFORM_TYPE,FIRMWARE_VERSION
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',0.3,29.142,33.33,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',0.3,29.142,33.33,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',0.3,29.142,33.33,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',0.3,29.142,33.33,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',0.3,29.142,33.33,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',0.3,29.142,33.33,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',0.3,29.142,33.33,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',1.2,29.148,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',1.2,29.148,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',1.2,29.148,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',1.2,29.148,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',1.2,29.148,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',1.2,29.148,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',1.2,29.148,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',2.3,29.149,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',2.3,29.149,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',2.3,29.149,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',2.3,29.149,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',2.3,29.149,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',2.3,29.149,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',2.3,29.149,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',3.3,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',3.3,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',3.3,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',3.3,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',3.3,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',3.3,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',3.3,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',4.4,29.15,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',4.4,29.15,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',4.4,29.15,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',4.4,29.15,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',4.4,29.15,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',4.4,29.15,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',4.4,29.15,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',5.4,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',5.4,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',5.4,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',5.4,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',5.4,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',5.4,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',5.4,29.149,33.327,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',6.5,29.152,33.325,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',6.5,29.152,33.325,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',6.5,29.152,33.325,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',6.5,29.152,33.325,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',6.5,29.152,33.325,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',6.5,29.152,33.325,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',6.5,29.152,33.325,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',7.6,29.151,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',7.6,29.151,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',7.6,29.151,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',7.6,29.151,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',7.6,29.151,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',7.6,29.151,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',7.6,29.151,33.326,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',8.8,29.15,33.328,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',8.8,29.15,33.328,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',8.8,29.15,33.328,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',8.8,29.15,33.328,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',8.8,29.15,33.328,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',8.8,29.15,33.328,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',8.8,29.15,33.328,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',9.9,29.153,33.325,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',9.9,29.153,33.325,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
6990609,71.0,b'20250913152626',b'20250913152626',1.0,b'A',9.9,29.153,33.325,b'R',9.9,87.16667,b'Argo INDIA                                                      ',b'M Ravichandran                                                  ',b'IN',b'                                ',b'160414          '
